Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1995","1995","tonnes","207","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1996","1996","tonnes","353","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1997","1997","tonnes","350","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1998","1998","tonnes","452","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1999","1999","tonnes","424","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1323","Herbicides – Amides","1993","1993","tonnes","1113","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1323","Herbicides – Amides","1994","1994","tonnes","1919","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1323","Herbicides – Amides","1995","1995","tonnes","2271","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1323","Herbicides – Amides","1996","1996","tonnes","2596","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1323","Herbicides – Amides","1997","1997","tonnes","2644","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1323","Herbicides – Amides","1998","1998","tonnes","2647","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1323","Herbicides – Amides","1999","1999","tonnes","2598","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","1994","1994","tonnes","95","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","1995","1995","tonnes","94","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","1996","1996","tonnes","114","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","1997","1997","tonnes","112","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","1998","1998","tonnes","164","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","1999","1999","tonnes","161","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2003","2003","tonnes","213","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2004","2004","tonnes","115","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2005","2005","tonnes","289","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2006","2006","tonnes","82","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2007","2007","tonnes","98","A","Official figure"
