Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1965","1965","1000 SLC","1298124318","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1966","1966","1000 SLC","1291716352","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1967","1967","1000 SLC","1596172176","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1968","1968","1000 SLC","1687370724","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1969","1969","1000 SLC","1715739873","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1970","1970","1000 SLC","1791937007","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1971","1971","1000 SLC","1827703203","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1972","1972","1000 SLC","1665476989","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1973","1973","1000 SLC","1869433751","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1974","1974","1000 SLC","1687602490","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1975","1975","1000 SLC","2075255957","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1976","1976","1000 SLC","1783848285","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1977","1977","1000 SLC","2235206157","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1978","1978","1000 SLC","2280554879","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1979","1979","1000 SLC","1795838099","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1980","1980","1000 SLC","2272166491","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1981","1981","1000 SLC","2260029559","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1982","1982","1000 SLC","2002254658","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1983","1983","1000 SLC","2547614904","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1984","1984","1000 SLC","2477021346","E","Estimated value"
"QV","Value of Agricultural Production","356","India","55","Gross Production Value (constant 2014-2016 thousand SLC)","0113","Rice","1985","1985","1000 SLC","2710849662","E","Estimated value"
