Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2017","2017","kcal/capita/day","667.93","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2018","2018","kcal/capita/day","656.23","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2019","2019","kcal/capita/day","681.98","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2020","2020","kcal/capita/day","674.07","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2010","2010","million kcal","308278880","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2011","2011","million kcal","330003767","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2012","2012","million kcal","315416178","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2013","2013","million kcal","323961711","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2014","2014","million kcal","329939287.72","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2015","2015","million kcal","314516157.26","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2016","2016","million kcal","322622124.82","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2017","2017","million kcal","326363352.1","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2018","2018","million kcal","323992648.29","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2019","2019","million kcal","340133172.28","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","661","Food supply (kcal)","S2807","Rice and products","2020","2020","million kcal","339528518.57","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2010","2010","g/capita/day","12.86","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2011","2011","g/capita/day","13.59","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2012","2012","g/capita/day","12.83","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2013","2013","g/capita/day","13.02","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2014","2014","g/capita/day","13.11","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2015","2015","g/capita/day","12.36","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2016","2016","g/capita/day","12.54","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2017","2017","g/capita/day","12.55","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2018","2018","g/capita/day","12.33","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2019","2019","g/capita/day","12.82","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2020","2020","g/capita/day","12.67","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2010","2010","g","5792988","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2011","2011","g","6201485","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2012","2012","g","5926986","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","671","Protein supply quantity (g)","S2807","Rice and products","2013","2013","g","6088357","I","Imputed value"
